-1.8210352837501276,1.9344277921401014
-1.897084863940645,1.6819146727950511
-1.971299495110873,1.8514719479574033
-1.9987135778321552,1.6354006322668417
-1.7923196288317533,1.7613073219673223
-1.6873958704013392,1.9450241121396141
-1.9131824971072042,1.9914631080332512
-1.7951974708201655,1.638131204128994
-1.6195864385950516,1.600099650166332
-1.6754369310209627,1.811795948870379
-1.822815212957884,1.9997429899904025
-1.8544007846434765,1.7801341342432975
-1.776557942275534,1.6393738948162344
-1.643852312182693,1.7611190627658209
-1.8169613072966375,1.879470957136851
-1.8339843613896296,1.621628387868832
-1.7681768263024982,1.8761693003658872
-1.8882644275808806,1.6595071179931973
-1.7700933106550722,1.7722775893657536
-1.8382136809083758,1.7858436433018514
-1.8145551514146303,1.7464668392401346
-1.6631999460717932,1.8455365957723207
-1.611734181635558,1.763079751536149
-1.8274136206092653,1.7922196747704122
-1.7251216627788442,1.8530611099407668
-1.8974097964023235,1.673517938463647
-1.6409502351341716,1.6363376961182665
-1.6783577462170534,1.9840827748996437
-1.7819461946721928,1.6840761132687114
-1.6320029470247692,1.9017061455356277
-1.6124949376986872,1.6500608657940623
-1.6250956456534207,1.6957351449626286
-1.9817504694877492,1.8464454619983897
-1.917692359274989,1.9662906159706892
-1.6712088066002622,1.960023896968392
-1.8978926745021514,1.7564068963170478
-1.886177919733158,1.9071798905110482
-1.6314684460769573,1.9028253343817672
-1.8327862145550369,1.9240498807721864
-1.826982603859409,1.9249978322282464
-1.9532401843869573,1.9005425101793019
-1.804482816293044,1.6915264590656136
-1.60437512612087,1.7554830150093015
-1.7278058310231166,1.6079300859840169
-1.902922338627858,1.8962588997951748
-1.6545331077220493,1.8936741044564638
-1.6900756916793391,1.6353135236926455
-1.8505045403431977,1.6561222268868645
-1.6307957023442774,1.8516895732815297
-1.9445468514591107,1.8841392389994362
-1.9222479169132585,1.857907061267868
-1.6995674792034596,1.8181325393805912
-1.964549456945208,1.6696638343835524
-1.602377969032285,1.7304195448521935
-1.7511216268881045,1.9375575398627607
-1.6519808141980419,1.8270896751532366
-1.603349344398905,1.6972891725868196
-1.684103003002899,1.760845101935413
-1.7853039032874463,1.89324252688056
-1.8604773176578946,1.6000903809531248
-1.7095973394725732,1.7075000073970246
-1.7818227209994755,1.7923816987276406
-1.7394821048223954,1.6558554244185986
-1.85531651254404,1.6270853980242095
-1.833348585480178,1.839511122443146
-1.605801792885335,1.802509219018642
-1.9313768705722185,1.7015472882905418
-1.7351298380750848,1.861597681455942
-1.816763510801432,1.855046407968819
-1.7405377334231726,1.6164732323200863
-1.7196703412633183,1.8756138347676115
